PacketCounter;UTC_Nano;UTC_Year;UTC_Month;UTC_Day;UTC_Hour;UTC_Minute;UTC_Second;UTC_Valid;Mag_X;Mag_Y;Mag_Z;Roll;Pitch;Yaw
08588;;;;;;;;;0.353543;-0.005101;-0.836380;-0.859241;0.048044;89.616219
08589;;;;;;;;;0.353462;-0.002936;-0.838539;-0.858871;0.048062;89.615753
08590;;;;;;;;;0.355623;-0.000734;-0.838586;-0.858092;0.048309;89.618942
08591;;;;;;;;;0.346734;-0.003053;-0.838530;-0.857455;0.047980;89.620361
08592;;;;;;;;;0.351219;-0.002975;-0.838536;-0.857538;0.047983;89.620361
08593;;;;;;;;;0.351221;-0.002972;-0.842767;-0.857846;0.048561;89.622879
08594;;;;;;;;;0.349060;-0.005176;-0.840605;-0.857256;0.048263;89.624458
08595;;;;;;;;;0.351140;-0.000808;-0.844926;-0.856863;0.048562;89.625221
08596;;;;;;;;;0.348896;-0.000850;-0.840692;-0.857720;0.048312;89.628540
08597;;;;;;;;;0.351302;-0.005137;-0.840608;-0.857378;0.047982;89.628105
08598;;;;;;;;;0.351384;-0.007300;-0.840564;-0.857575;0.047948;89.629333
08599;;;;;;;;;0.349141;-0.007340;-0.838446;-0.857782;0.047809;89.632652
08600;;;;;;;;;0.351218;-0.002977;-0.836421;-0.857867;0.048505;89.634544
08601;;;;;;;;;0.351302;-0.005137;-0.840608;-0.858238;0.048927;89.635658
08602;;;;;;;;;0.346816;-0.005217;-0.838486;-0.858415;0.048643;89.634834
08603;;;;;;;;;0.348815;0.001315;-0.842851;-0.858239;0.048899;89.636475
08604;;;;;;;;;0.355788;-0.005059;-0.840614;-0.858586;0.049250;89.638031
08605;;;;;;;;;0.346817;-0.005215;-0.840602;-0.857671;0.049013;89.634674
08606;;;;;;;;;0.351137;-0.000812;-0.838580;-0.857422;0.048871;89.637985
08607;;;;;;;;;0.351136;-0.000814;-0.836465;-0.856863;0.049002;89.640541
08608;;;;;;;;;0.357782;0.001467;-0.836517;-0.856121;0.049414;89.640350
08609;;;;;;;;;0.351221;-0.002972;-0.842767;-0.855863;0.050186;89.640015
08610;;;;;;;;;0.346653;-0.000889;-0.840689;-0.856427;0.049330;89.639984
08611;;;;;;;;;0.351218;-0.002978;-0.834306;-0.856434;0.049707;89.642395
08612;;;;;;;;;0.351302;-0.005137;-0.840608;-0.856324;0.049675;89.643692
08613;;;;;;;;;0.353461;-0.002938;-0.836424;-0.856157;0.049497;89.646538
08614;;;;;;;;;0.349141;-0.007340;-0.838446;-0.855989;0.048655;89.649628
08615;;;;;;;;;0.351384;-0.007300;-0.840564;-0.855697;0.048102;89.650841
08616;;;;;;;;;0.351300;-0.005140;-0.836377;-0.855881;0.048493;89.654099
08617;;;;;;;;;0.351221;-0.002972;-0.842767;-0.856725;0.048434;89.656731
08618;;;;;;;;;0.348978;-0.003013;-0.840649;-0.856464;0.048052;89.657684
08619;;;;;;;;;0.355706;-0.002894;-0.842773;-0.855833;0.047555;89.656952
08620;;;;;;;;;0.353545;-0.005098;-0.840611;-0.856569;0.047091;89.658043
08621;;;;;;;;;0.353379;-0.000775;-0.836468;-0.856414;0.047163;89.659218
08622;;;;;;;;;0.351222;-0.002971;-0.844882;-0.856260;0.047655;89.662346
08623;;;;;;;;;0.351302;-0.005137;-0.840608;-0.856161;0.048126;89.661026
08624;;;;;;;;;0.351220;-0.002974;-0.840652;-0.856297;0.048103;89.663521
08625;;;;;;;;;0.348975;-0.003017;-0.834302;-0.856633;0.048113;89.665558
08626;;;;;;;;;0.355787;-0.005060;-0.838499;-0.857248;0.046955;89.666489
08627;;;;;;;;;0.353218;0.003556;-0.842901;-0.856803;0.046805;89.667679
08628;;;;;;;;;0.351218;-0.002977;-0.836421;-0.857048;0.047231;89.670357
08629;;;;;;;;;0.348978;-0.003013;-0.840649;-0.857797;0.047153;89.667542
08630;;;;;;;;;0.353461;-0.002938;-0.836424;-0.857334;0.046910;89.670357
08631;;;;;;;;;0.349062;-0.005173;-0.844836;-0.857507;0.046981;89.672050
08632;;;;;;;;;0.349142;-0.007339;-0.840561;-0.857131;0.047897;89.673340
08633;;;;;;;;;0.348892;-0.000856;-0.832231;-0.857408;0.048344;89.675583
08634;;;;;;;;;0.351302;-0.005137;-0.840608;-0.857299;0.048725;89.678375
08635;;;;;;;;;0.349141;-0.007340;-0.838446;-0.857494;0.048566;89.676964
08636;;;;;;;;;0.355705;-0.002895;-0.840658;-0.857574;0.048038;89.678604
08637;;;;;;;;;0.355788;-0.005057;-0.842730;-0.856669;0.047716;89.681801
08638;;;;;;;;;0.353381;-0.000772;-0.840698;-0.856755;0.048325;89.681931
08639;;;;;;;;;0.353381;-0.000772;-0.840698;-0.856838;0.048156;89.684227
08640;;;;;;;;;0.353381;-0.000772;-0.840698;-0.857623;0.048092;89.683479
08641;;;;;;;;;0.349059;-0.005177;-0.838490;-0.857479;0.048202;89.683914
08642;;;;;;;;;0.353461;-0.002938;-0.836424;-0.857809;0.047767;89.685890
08643;;;;;;;;;0.346817;-0.005215;-0.840602;-0.858144;0.048026;89.688934
08644;;;;;;;;;0.355788;-0.005057;-0.842730;-0.857923;0.048664;89.689888
08645;;;;;;;;;0.355623;-0.000734;-0.838586;-0.857961;0.048742;89.692184
08646;;;;;;;;;0.353546;-0.005096;-0.842726;-0.858406;0.048283;89.694351
08647;;;;;;;;;0.351302;-0.005137;-0.840608;-0.858110;0.048493;89.693672
08648;;;;;;;;;0.351301;-0.005138;-0.838493;-0.857610;0.047681;89.696754
08649;;;;;;;;;0.351220;-0.002974;-0.840652;-0.857966;0.048029;89.699272
08650;;;;;;;;;0.351219;-0.002975;-0.838536;-0.857884;0.047034;89.701286
08651;;;;;;;;;0.353545;-0.005098;-0.840611;-0.856754;0.046912;89.701614
08652;;;;;;;;;0.348896;-0.000850;-0.840692;-0.856693;0.046343;89.701897
08653;;;;;;;;;0.357867;-0.000692;-0.842820;-0.856892;0.045961;89.704895
08654;;;;;;;;;0.351301;-0.005138;-0.838493;-0.856294;0.044651;89.704781
08655;;;;;;;;;0.357782;0.001467;-0.836517;-0.856530;0.044000;89.705208
08656;;;;;;;;;0.351547;-0.011627;-0.838362;-0.856397;0.042255;89.707634
08657;;;;;;;;;0.351301;-0.005138;-0.838493;-0.857738;0.041062;89.706398
08658;;;;;;;;;0.353544;-0.005099;-0.838495;-0.858284;0.039969;89.712547
08659;;;;;;;;;0.353463;-0.002934;-0.840655;-0.858310;0.038298;89.711990
08660;;;;;;;;;0.353544;-0.005099;-0.838495;-0.858400;0.036256;89.712547
08661;;;;;;;;;0.351302;-0.005137;-0.840608;-0.858096;0.034774;89.712242
08662;;;;;;;;;0.348976;-0.003016;-0.836418;-0.856357;0.033645;89.714104
08663;;;;;;;;;0.349142;-0.007339;-0.840561;-0.855330;0.031846;89.715584
08664;;;;;;;;;0.346817;-0.005215;-0.840602;-0.854362;0.030295;89.716141
08665;;;;;;;;;0.353462;-0.002936;-0.838539;-0.853201;0.028485;89.719429
08666;;;;;;;;;0.348734;0.003479;-0.845010;-0.853892;0.026454;89.719864
08667;;;;;;;;;0.355786;-0.005062;-0.836383;-0.853708;0.026290;89.719879
08668;;;;;;;;;0.351139;-0.000809;-0.842811;-0.853409;0.026604;89.714111
08669;;;;;;;;;0.353546;-0.005096;-0.842726;-0.853456;0.026324;89.717888
08670;;;;;;;;;0.351218;-0.002977;-0.836421;-0.853372;0.026507;89.717438
08671;;;;;;;;;0.355623;-0.000732;-0.840701;-0.853844;0.025985;89.720901
08672;;;;;;;;;0.351302;-0.005137;-0.840608;-0.854212;0.026325;89.721649
08673;;;;;;;;;0.351302;-0.005137;-0.840608;-0.854524;0.025383;89.722160
08674;;;;;;;;;0.346570;0.001273;-0.838617;-0.854341;0.026458;89.725426
08675;;;;;;;;;0.351058;0.001354;-0.842854;-0.853850;0.026349;89.727234
08676;;;;;;;;;0.348977;-0.003014;-0.838533;-0.853912;0.026750;89.726074
08677;;;;;;;;;0.351138;-0.000811;-0.840695;-0.854306;0.027366;89.725433
08678;;;;;;;;;0.355624;-0.000731;-0.842817;-0.854999;0.027542;89.728043
08679;;;;;;;;;0.349060;-0.005176;-0.840605;-0.854918;0.026636;89.728973
08680;;;;;;;;;0.349223;-0.009503;-0.838402;-0.855694;0.027259;89.729851
08681;;;;;;;;;0.355705;-0.002895;-0.840658;-0.855767;0.028669;89.732941
08682;;;;;;;;;0.351302;-0.005137;-0.840608;-0.856139;0.028597;89.736259
08683;;;;;;;;;0.353544;-0.005099;-0.838495;-0.857146;0.028705;89.736450
08684;;;;;;;;;0.349142;-0.007339;-0.840561;-0.857324;0.029100;89.738731
08685;;;;;;;;;0.355869;-0.007223;-0.838455;-0.857868;0.030101;89.741142
08686;;;;;;;;;0.353465;-0.002932;-0.844885;-0.858537;0.029422;89.743362
08687;;;;;;;;;0.348978;-0.003013;-0.840649;-0.859768;0.028739;89.745285
08688;;;;;;;;;0.353378;-0.000776;-0.834352;-0.859791;0.028262;89.745140
08689;;;;;;;;;0.355787;-0.005060;-0.838499;-0.860663;0.028123;89.744621
08690;;;;;;;;;0.351219;-0.002975;-0.838536;-0.861608;0.026750;89.743782
08691;;;;;;;;;0.351303;-0.005135;-0.842724;-0.861751;0.026645;89.745773
08692;;;;;;;;;0.351136;-0.000814;-0.836465;-0.862307;0.025984;89.746544
08693;;;;;;;;;0.346734;-0.003053;-0.838530;-0.862732;0.024917;89.749420
08694;;;;;;;;;0.351300;-0.005141;-0.834262;-0.863205;0.025187;89.748604
08695;;;;;;;;;0.355623;-0.000734;-0.838586;-0.863841;0.024992;89.750748
08696;;;;;;;;;0.351137;-0.000812;-0.838580;-0.864328;0.024567;89.753883
08697;;;;;;;;;0.349060;-0.005176;-0.840605;-0.865813;0.024884;89.754128
08698;;;;;;;;;0.353381;-0.000772;-0.840698;-0.866200;0.025471;89.754997
08699;;;;;;;;;0.351301;-0.005138;-0.838493;-0.865714;0.025099;89.759163
08700;;;;;;;;;0.353547;-0.005095;-0.844842;-0.866658;0.024501;89.760773
08701;;;;;;;;;0.353625;-0.007264;-0.836337;-0.866457;0.023534;89.763840
08702;;;;;;;;;0.344653;-0.007423;-0.832093;-0.866233;0.023225;89.765549
08703;;;;;;;;;0.353299;0.001392;-0.840742;-0.865974;0.023360;89.769020
08704;;;;;;;;;0.348895;-0.000851;-0.838577;-0.866337;0.023885;89.771591
08705;;;;;;;;;0.355622;-0.000736;-0.836471;-0.866274;0.024396;89.767548
08706;;;;;;;;;0.344490;-0.003096;-0.834296;-0.867180;0.024915;89.767860
08707;;;;;;;;;0.351384;-0.007300;-0.840564;-0.868755;0.025490;89.769859
08708;;;;;;;;;0.351136;-0.000814;-0.836465;-0.868811;0.025349;89.772057
08709;;;;;;;;;0.351137;-0.000812;-0.838580;-0.869964;0.025593;89.775749
08710;;;;;;;;;0.353380;-0.000773;-0.838583;-0.871156;0.025826;89.774521
08711;;;;;;;;;0.351135;-0.000815;-0.834349;-0.871801;0.025116;89.774658
08712;;;;;;;;;0.348975;-0.003017;-0.834302;-0.872265;0.025355;89.775421
08713;;;;;;;;;0.351302;-0.005137;-0.840608;-0.873345;0.026226;89.775612
08714;;;;;;;;;0.351222;-0.002971;-0.844882;-0.873544;0.025986;89.777794
08715;;;;;;;;;0.353462;-0.002936;-0.838539;-0.873161;0.025251;89.780312
08716;;;;;;;;;0.349059;-0.005177;-0.838490;-0.873414;0.026028;89.781113
08717;;;;;;;;;0.346737;-0.003049;-0.844876;-0.873865;0.026872;89.782784
08718;;;;;;;;;0.353460;-0.002939;-0.834308;-0.874011;0.026421;89.785698
08719;;;;;;;;;0.353382;-0.000770;-0.842814;-0.874544;0.026708;89.786301
08720;;;;;;;;;0.350892;0.005677;-0.838711;-0.875239;0.027047;89.787025
08721;;;;;;;;;0.351136;-0.000814;-0.836465;-0.875605;0.027745;89.788162
08722;;;;;;;;;0.351219;-0.002975;-0.838536;-0.876108;0.027080;89.786079
08723;;;;;;;;;0.351299;-0.005143;-0.832146;-0.876227;0.027394;89.788132
08724;;;;;;;;;0.346648;-0.000896;-0.830112;-0.877105;0.028259;89.790451
08725;;;;;;;;;0.346649;-0.000895;-0.832227;-0.877058;0.028162;89.792854
08726;;;;;;;;;0.348976;-0.003016;-0.836418;-0.877948;0.028889;89.793747
08727;;;;;;;;;0.346487;0.003433;-0.834430;-0.877478;0.028342;89.794281
08728;;;;;;;;;0.351215;-0.002983;-0.827959;-0.877914;0.027810;89.796806
08729;;;;;;;;;0.349057;-0.005181;-0.834259;-0.878535;0.027863;89.797272
08730;;;;;;;;;0.346651;-0.000892;-0.836458;-0.874626;0.025681;89.800545
08731;;;;;;;;;0.351216;-0.002981;-0.830075;-0.866978;0.021488;89.805305
08732;;;;;;;;;0.349054;-0.005185;-0.827913;-0.862135;0.017666;89.808533
08733;;;;;;;;;0.353458;-0.002942;-0.830078;-0.862278;0.014610;89.811790
08734;;;;;;;;;0.355618;-0.000742;-0.828009;-0.859887;0.011027;89.816193
08735;;;;;;;;;0.351214;-0.002984;-0.825844;-0.859162;0.009706;89.818398
08736;;;;;;;;;0.348809;0.001306;-0.830159;-0.857245;0.008006;89.822647
08737;;;;;;;;;0.353293;0.001382;-0.828049;-0.853604;0.006022;89.829445
08738;;;;;;;;;0.353293;0.001382;-0.828049;-0.844143;0.006441;89.876122
08739;;;;;;;;;0.351215;-0.002983;-0.827959;-0.840461;0.006610;89.881935
08740;;;;;;;;;0.353293;0.001382;-0.828049;-0.844430;0.007608;89.879211
08741;;;;;;;;;0.348971;-0.003023;-0.825841;-0.856114;0.009339;89.858604
08742;;;;;;;;;0.353374;-0.000782;-0.825890;-0.858835;0.014757;89.837601
08743;;;;;;;;;0.355621;-0.000737;-0.834355;-0.867120;0.019003;89.826096
08744;;;;;;;;;0.353454;-0.002948;-0.821616;-0.872773;0.024170;89.822815
08745;;;;;;;;;0.348890;-0.000859;-0.828000;-0.881022;0.026145;89.815414
08746;;;;;;;;;0.346813;-0.005221;-0.832140;-0.877480;0.025061;89.816322
08747;;;;;;;;;0.351216;-0.002981;-0.830075;-0.879089;0.025035;89.818146
08748;;;;;;;;;0.348727;0.003469;-0.830202;-0.879665;0.025676;89.819862
08749;;;;;;;;;0.349055;-0.005183;-0.830028;-0.879394;0.025845;89.822304
08750;;;;;;;;;0.351216;-0.002981;-0.830075;-0.879100;0.026620;89.822716
08751;;;;;;;;;0.350971;0.003509;-0.832321;-0.879034;0.025531;89.823402
08752;;;;;;;;;0.353460;-0.002939;-0.834308;-0.878569;0.023851;89.825012
08753;;;;;;;;;0.348975;-0.003017;-0.834302;-0.878207;0.022881;89.826942
08754;;;;;;;;;0.355620;-0.000739;-0.832240;-0.878895;0.020837;89.829147
08755;;;;;;;;;0.348970;-0.003025;-0.823725;-0.892758;0.023801;89.830360
08756;;;;;;;;;0.348891;-0.000857;-0.830115;-0.892959;0.025121;89.832214
08757;;;;;;;;;0.350970;0.003508;-0.830205;-0.890972;0.025319;89.833214
08758;;;;;;;;;0.353623;-0.007267;-0.832106;-0.890468;0.025021;89.834190
08759;;;;;;;;;0.351298;-0.005144;-0.830031;-0.889203;0.025621;89.835495
08760;;;;;;;;;0.351050;0.001342;-0.825931;-0.909009;0.026752;89.837303
08761;;;;;;;;;0.353540;-0.005105;-0.830034;-0.895499;0.027738;89.836349
08762;;;;;;;;;0.355700;-0.002905;-0.827965;-0.900641;0.028529;89.837234
08763;;;;;;;;;0.351215;-0.002983;-0.827959;-0.898790;0.028075;89.836647
08764;;;;;;;;;0.353621;-0.007270;-0.827875;-0.896500;0.028368;89.836662
08765;;;;;;;;;0.351381;-0.007306;-0.832103;-0.895714;0.028736;89.836876
08766;;;;;;;;;0.351215;-0.002983;-0.827959;-0.895945;0.028747;89.837364
08767;;;;;;;;;0.351052;0.001345;-0.830162;-0.896505;0.028938;89.838852
08768;;;;;;;;;0.350969;0.003506;-0.828090;-0.896689;0.028956;89.840210
08769;;;;;;;;;0.348971;-0.003023;-0.825841;-0.896945;0.027877;89.841248
08770;;;;;;;;;0.351462;-0.009470;-0.829944;-0.897451;0.027102;89.843201
08771;;;;;;;;;0.348809;0.001306;-0.830159;-0.897393;0.024757;89.844398
08772;;;;;;;;;0.351297;-0.005146;-0.827916;-0.904545;0.023678;89.847130
08773;;;;;;;;;0.353457;-0.002944;-0.827962;-0.913771;0.024115;89.849648
08774;;;;;;;;;0.355701;-0.002903;-0.830081;-0.915681;0.023647;89.851433
08775;;;;;;;;;0.348972;-0.003022;-0.827956;-0.915002;0.023724;89.852600
08776;;;;;;;;;0.353456;-0.002945;-0.825847;-0.916715;0.023049;89.852882
08777;;;;;;;;;0.348973;-0.003020;-0.830072;-0.917180;0.023418;89.853500
08778;;;;;;;;;0.355701;-0.002903;-0.830081;-0.915288;0.026385;89.854858
08779;;;;;;;;;0.355701;-0.002903;-0.830081;-0.913451;0.030127;89.856087
08780;;;;;;;;;0.346812;-0.005223;-0.830025;-0.902042;0.030244;89.856636
08781;;;;;;;;;0.355782;-0.005068;-0.827922;-0.896873;0.029724;89.856552
08782;;;;;;;;;0.358025;-0.005027;-0.830040;-0.895875;0.030774;89.857628
08783;;;;;;;;;0.357861;-0.000701;-0.830127;-0.895522;0.030061;89.858627
08784;;;;;;;;;0.353540;-0.005105;-0.830034;-0.894488;0.030006;89.860039
08785;;;;;;;;;0.355701;-0.002903;-0.830081;-0.894922;0.030686;89.861374
08786;;;;;;;;;0.353621;-0.007270;-0.827875;-0.894806;0.030819;89.863121
08787;;;;;;;;;0.355863;-0.007232;-0.825763;-0.894819;0.031148;89.864471
08788;;;;;;;;;0.348973;-0.003020;-0.830072;-0.893968;0.030180;89.865555
08789;;;;;;;;;0.351462;-0.009470;-0.829944;-0.893553;0.027177;89.868042
08790;;;;;;;;;0.358024;-0.005029;-0.827925;-0.894058;0.023951;89.870163
08791;;;;;;;;;0.351297;-0.005146;-0.827916;-0.896900;0.023619;89.872208
08792;;;;;;;;;0.348972;-0.003022;-0.827956;-0.896175;0.023693;89.873543
08793;;;;;;;;;0.346732;-0.003057;-0.834299;-0.897410;0.023395;89.874557
08794;;;;;;;;;0.353621;-0.007270;-0.827875;-0.897660;0.023953;89.875877
08795;;;;;;;;;0.353540;-0.005105;-0.830034;-0.899087;0.023843;89.876587
08796;;;;;;;;;0.353539;-0.005107;-0.827919;-0.899950;0.025369;89.877380
08797;;;;;;;;;0.351461;-0.009472;-0.827828;-0.898476;0.026236;89.878639
08798;;;;;;;;;0.351217;-0.002980;-0.832190;-0.898191;0.026191;89.879639
08799;;;;;;;;;0.355617;-0.000743;-0.825893;-0.881508;0.025540;89.881546
08800;;;;;;;;;0.351216;-0.002981;-0.830075;-0.883491;0.024531;89.882690
08801;;;;;;;;;0.353458;-0.002942;-0.830078;-0.881751;0.023671;89.883949
08802;;;;;;;;;0.353458;-0.002942;-0.830078;-0.886910;0.022544;89.885994
08803;;;;;;;;;0.353706;-0.009428;-0.834177;-0.888487;0.020192;89.887749
08804;;;;;;;;;0.353459;-0.002941;-0.832193;-0.885730;0.017757;89.889229
08805;;;;;;;;;0.351218;-0.002978;-0.834306;-0.887088;0.016734;89.890846
08806;;;;;;;;;0.353378;-0.000776;-0.834352;-0.887407;0.016255;89.891724
08807;;;;;;;;;0.358026;-0.005026;-0.832155;-0.887477;0.015611;89.893402
08808;;;;;;;;;0.351382;-0.007304;-0.834218;-0.886085;0.014829;89.894844
08809;;;;;;;;;0.355866;-0.007228;-0.832109;-0.884945;0.015155;89.896072
08810;;;;;;;;;0.353543;-0.005101;-0.836380;-0.883958;0.016006;89.897781
08811;;;;;;;;;0.355785;-0.005063;-0.834268;-0.883726;0.014910;89.898491
08812;;;;;;;;;0.358029;-0.005021;-0.838502;-0.883417;0.014694;89.899361
08813;;;;;;;;;0.355785;-0.005063;-0.834268;-0.883174;0.014666;89.900421
08814;;;;;;;;;0.353460;-0.002939;-0.834308;-0.882072;0.014342;89.901764
08815;;;;;;;;;0.358109;-0.007187;-0.834227;-0.881958;0.012747;89.904091
08816;;;;;;;;;0.351218;-0.002977;-0.836421;-0.882883;0.012181;89.905640
08817;;;;;;;;;0.351464;-0.009467;-0.834175;-0.883504;0.011933;89.907921
08818;;;;;;;;;0.355705;-0.002897;-0.838542;-0.883819;0.012244;89.910492
08819;;;;;;;;;0.355785;-0.005063;-0.834268;-0.884187;0.012636;89.912651
08820;;;;;;;;;0.355785;-0.005063;-0.834268;-0.884864;0.012730;89.912910
08821;;;;;;;;;0.351222;-0.002971;-0.844882;-0.884989;0.012571;89.913986
08822;;;;;;;;;0.355785;-0.005063;-0.834268;-0.887386;0.012818;89.915215
08823;;;;;;;;;0.357947;-0.002858;-0.838545;-0.888000;0.013875;89.916039
08824;;;;;;;;;0.348893;-0.000854;-0.834346;-0.886896;0.015497;89.918121
08825;;;;;;;;;0.355786;-0.005062;-0.836383;-0.885363;0.015954;89.918648
08826;;;;;;;;;0.357944;-0.002862;-0.832199;-0.883093;0.016547;89.919891
08827;;;;;;;;;0.355785;-0.005063;-0.834268;-0.878922;0.016517;89.922417
08828;;;;;;;;;0.351382;-0.007303;-0.836334;-0.865173;0.015322;89.925270
08829;;;;;;;;;0.351383;-0.007301;-0.838449;-0.862850;0.014886;89.927696
08830;;;;;;;;;0.353626;-0.007262;-0.838452;-0.859172;0.013951;89.930710
08831;;;;;;;;;0.355703;-0.002900;-0.834311;-0.853299;0.012435;89.935623
08832;;;;;;;;;0.355704;-0.002898;-0.836427;-0.851108;0.010867;89.940300
08833;;;;;;;;;0.353376;-0.000779;-0.830121;-0.851132;0.006867;89.943336
08834;;;;;;;;;0.353624;-0.007265;-0.834221;-0.852320;0.003182;89.948044
08835;;;;;;;;;0.353625;-0.007264;-0.836337;-0.854904;0.003792;89.948982
08836;;;;;;;;;0.353378;-0.000776;-0.834352;-0.855830;0.003768;89.951958
08837;;;;;;;;;0.348975;-0.003017;-0.834302;-0.855892;0.005093;89.953949
08838;;;;;;;;;0.357947;-0.002858;-0.838545;-0.854843;0.008975;89.953194
08839;;;;;;;;;0.355785;-0.005063;-0.834268;-0.853118;0.012329;89.953491
08840;;;;;;;;;0.349221;-0.009506;-0.834172;-0.827920;0.016013;90.011475
08841;;;;;;;;;0.351219;-0.002975;-0.838536;-0.812558;0.015742;90.053467
08842;;;;;;;;;0.353624;-0.007265;-0.834221;-0.606416;0.065891;90.063683
08843;;;;;;;;;0.353622;-0.007268;-0.829990;-0.553748;0.074197;90.063416
08844;;;;;;;;;0.349218;-0.009511;-0.827825;-0.557896;0.071493;90.060875
08845;;;;;;;;;0.353624;-0.007265;-0.834221;-0.562931;0.065739;90.047234
08846;;;;;;;;;0.351382;-0.007303;-0.836334;-0.562032;0.066178;90.044258
08847;;;;;;;;;0.351380;-0.007307;-0.829988;-0.562166;0.067255;90.045319
08848;;;;;;;;;0.358192;-0.009348;-0.836299;-0.562762;0.069288;90.038826
08849;;;;;;;;;0.355702;-0.002902;-0.832196;-0.566484;0.074598;90.024803
08850;;;;;;;;;0.355866;-0.007228;-0.832109;-0.570945;0.081788;90.014633
08851;;;;;;;;;0.358109;-0.007187;-0.834227;-0.583851;0.102444;89.982674
08852;;;;;;;;;0.351382;-0.007304;-0.834218;-0.586256;0.095578;89.969742
08853;;;;;;;;;0.351382;-0.007303;-0.836334;-0.599669;0.106668;89.961739
08854;;;;;;;;;0.355868;-0.007225;-0.836340;-0.610277;0.113522;89.956505
08855;;;;;;;;;0.353707;-0.009427;-0.836293;-0.624406;0.120711;89.951149
08856;;;;;;;;;0.362431;-0.002781;-0.836436;-0.639387;0.126387;89.946327
08857;;;;;;;;;0.355950;-0.009387;-0.836296;-0.646808;0.128522;89.944969
08858;;;;;;;;;0.360351;-0.007149;-0.832115;-0.653302;0.129953;89.942230
08859;;;;;;;;;0.355865;-0.007229;-0.829993;-0.658777;0.131690;89.942406
08860;;;;;;;;;0.355868;-0.007225;-0.836340;-0.631795;0.112429;89.602386
08861;;;;;;;;;0.353296;0.001387;-0.834395;-0.628094;0.105203;89.117157
08862;;;;;;;;;0.348895;-0.000851;-0.838577;-0.627651;0.111456;88.954651
08863;;;;;;;;;0.360188;-0.002822;-0.834318;-0.627629;0.112915;88.782883
08864;;;;;;;;;0.351055;0.001349;-0.836508;-0.625607;0.109998;88.489334
08865;;;;;;;;;0.362267;0.001543;-0.834408;-0.626205;0.109971;88.210938
08866;;;;;;;;;0.353214;0.003550;-0.834439;-0.625747;0.109744;87.920822
08867;;;;;;;;;0.350888;0.005671;-0.830249;-0.625636;0.107327;87.591904
08868;;;;;;;;;0.353214;0.003550;-0.834439;-0.626579;0.105002;87.227501
08869;;;;;;;;;0.354963;0.016564;-0.830473;-0.624577;0.102247;86.848610
08870;;;;;;;;;0.350560;0.014323;-0.830423;-0.623113;0.100790;86.427399
08871;;;;;;;;;0.352720;0.016525;-0.830470;-0.621275;0.095810;85.977654
08872;;;;;;;;;0.354884;0.018732;-0.836863;-0.622376;0.091122;85.471291
08873;;;;;;;;;0.350314;0.020812;-0.830554;-0.622723;0.088206;84.952606
08874;;;;;;;;;0.350150;0.025138;-0.830641;-0.620556;0.083954;84.404251
08875;;;;;;;;;0.354636;0.025218;-0.832762;-0.620170;0.083263;83.861717
08876;;;;;;;;;0.351984;0.035994;-0.832978;-0.620721;0.082932;83.347000
08877;;;;;;;;;0.349824;0.033793;-0.835047;-0.621537;0.082288;82.836891
08878;;;;;;;;;0.349659;0.038118;-0.833018;-0.624536;0.082256;82.306953
08879;;;;;;;;;0.349412;0.044605;-0.831034;-0.623875;0.081207;81.773323
08880;;;;;;;;;0.351820;0.040320;-0.833065;-0.626256;0.081606;81.201576
08881;;;;;;;;;0.351572;0.046806;-0.828965;-0.629095;0.084659;80.599884
08882;;;;;;;;;0.351493;0.048973;-0.835355;-0.628489;0.085664;79.949265
08883;;;;;;;;;0.349167;0.051096;-0.833280;-0.630538;0.087554;79.255600
08884;;;;;;;;;0.351081;0.059785;-0.831342;-0.633051;0.091888;78.525902
08885;;;;;;;;;0.348675;0.064072;-0.831426;-0.630947;0.090061;77.744247
08886;;;;;;;;;0.348510;0.068397;-0.829398;-0.629237;0.085824;76.898529
08887;;;;;;;;;0.344106;0.066155;-0.829348;-0.628859;0.078932;76.033943
08888;;;;;;;;;0.346021;0.074847;-0.829525;-0.624142;0.069787;75.137383
08889;;;;;;;;;0.343453;0.083463;-0.833927;-0.622389;0.058858;74.205589
08890;;;;;;;;;0.341209;0.083422;-0.831809;-0.619716;0.050508;73.266159
08891;;;;;;;;;0.338804;0.087712;-0.836124;-0.619367;0.044299;72.335915
08892;;;;;;;;;0.340798;0.094236;-0.829911;-0.619639;0.039849;71.444794
08893;;;;;;;;;0.345119;0.098640;-0.830005;-0.619788;0.036082;70.569611
08894;;;;;;;;;0.333743;0.102771;-0.830077;-0.622494;0.031334;69.700348
08895;;;;;;;;;0.329013;0.109183;-0.832317;-0.622778;0.030486;68.853767
08896;;;;;;;;;0.339979;0.115868;-0.832463;-0.623710;0.024254;67.966888
08897;;;;;;;;;0.326521;0.115628;-0.826098;-0.623020;0.023367;67.056847
08898;;;;;;;;;0.333004;0.122236;-0.828354;-0.621347;0.021849;66.183517
