PacketCounter;SampleTimeFine;Year;Month;Day;Second;UTC_Nano;UTC_Year;UTC_Month;UTC_Day;UTC_Hour;UTC_Minute;UTC_Second;UTC_Valid;Mag_X;Mag_Y;Mag_Z;Roll;Pitch;Yaw
08199;1145915;;;;;;;;;;;;;-0.307334;0.024492;-0.823619;-1.886433;-0.368860;-90.643684
08200;1146015;;;;;;;;;;;;;-0.305172;0.026697;-0.827896;-1.884292;-0.369236;-90.642494
08201;1146115;;;;;;;;;;;;;-0.305173;0.026696;-0.825780;-1.883079;-0.368981;-90.642715
08202;1146215;;;;;;;;;;;;;-0.309823;0.030942;-0.823746;-1.881085;-0.367683;-90.642418
08203;1146315;;;;;;;;;;;;;-0.307250;0.022332;-0.827806;-1.880420;-0.367325;-90.641991
08204;1146415;;;;;;;;;;;;;-0.307253;0.022328;-0.821460;-1.877980;-0.366377;-90.641457
08205;1146515;;;;;;;;;;;;;-0.307415;0.026657;-0.825777;-1.877285;-0.365776;-90.641701
08206;1146615;;;;;;;;;;;;;-0.311981;0.028743;-0.827930;-1.875542;-0.366264;-90.640717
08207;1146715;;;;;;;;;;;;;-0.316303;0.024339;-0.827837;-1.874163;-0.365415;-90.639923
08208;1146815;;;;;;;;;;;;;-0.309494;0.022292;-0.825687;-1.871285;-0.365087;-90.640457
08209;1146915;;;;;;;;;;;;;-0.309414;0.020126;-0.821413;-1.869315;-0.365068;-90.640106
08210;1147015;;;;;;;;;;;;;-0.311737;0.022253;-0.825684;-1.866658;-0.364294;-90.638992
08211;1147115;;;;;;;;;;;;;-0.311983;0.028740;-0.823699;-1.864831;-0.363782;-90.638443
08212;1147215;;;;;;;;;;;;;-0.307168;0.020169;-0.827762;-1.864222;-0.363482;-90.638649
08213;1147315;;;;;;;;;;;;;-0.305009;0.022370;-0.825693;-1.864147;-0.363155;-90.637543
08214;1147415;;;;;;;;;;;;;-0.309329;0.017967;-0.827715;-1.863881;-0.363392;-90.638008
08215;1147515;;;;;;;;;;;;;-0.307415;0.026657;-0.825777;-1.863455;-0.361868;-90.638092
08216;1147615;;;;;;;;;;;;;-0.309413;0.020127;-0.823528;-1.862435;-0.362307;-90.638275
08217;1147715;;;;;;;;;;;;;-0.309494;0.022292;-0.825687;-1.861351;-0.361648;-90.637581
08218;1147815;;;;;;;;;;;;;-0.309493;0.022293;-0.827803;-1.859795;-0.360950;-90.637589
08219;1147915;;;;;;;;;;;;;-0.311738;0.022249;-0.821453;-1.859051;-0.360090;-90.636612
08220;1148015;;;;;;;;;;;;;-0.309411;0.020130;-0.827759;-1.858106;-0.359887;-90.636185
08221;1148115;;;;;;;;;;;;;-0.309498;0.022285;-0.817226;-1.857173;-0.360379;-90.636322
08222;1148215;;;;;;;;;;;;;-0.305010;0.022368;-0.823578;-1.856321;-0.360570;-90.636391
08223;1148315;;;;;;;;;;;;;-0.307251;0.022331;-0.825690;-1.855335;-0.360798;-90.635788
08224;1148415;;;;;;;;;;;;;-0.311740;0.022248;-0.819338;-1.855041;-0.360254;-90.635330
08225;1148515;;;;;;;;;;;;;-0.311738;0.022251;-0.823569;-1.854831;-0.360142;-90.635239
08226;1148615;;;;;;;;;;;;;-0.307250;0.022332;-0.827806;-1.855215;-0.360238;-90.635124
08227;1148715;;;;;;;;;;;;;-0.309574;0.024458;-0.829962;-1.854751;-0.360070;-90.634262
08228;1148815;;;;;;;;;;;;;-0.309577;0.024453;-0.823616;-1.853417;-0.360020;-90.633865
08229;1148915;;;;;;;;;;;;;-0.305090;0.024534;-0.827852;-1.852305;-0.360530;-90.633469
08230;1149015;;;;;;;;;;;;;-0.305091;0.024533;-0.825737;-1.849768;-0.359308;-90.633736
08231;1149115;;;;;;;;;;;;;-0.307249;0.022335;-0.832036;-1.847015;-0.359016;-90.633827
08232;1149215;;;;;;;;;;;;;-0.307250;0.022332;-0.827806;-1.843488;-0.358508;-90.634880
08233;1149315;;;;;;;;;;;;;-0.309493;0.022293;-0.827803;-1.839558;-0.358340;-90.635574
08234;1149415;;;;;;;;;;;;;-0.309414;0.020126;-0.821413;-1.838232;-0.359236;-90.634888
08235;1149515;;;;;;;;;;;;;-0.309494;0.022292;-0.825687;-1.836501;-0.359762;-90.634293
08236;1149615;;;;;;;;;;;;;-0.307249;0.022335;-0.832036;-1.835839;-0.359591;-90.634209
08237;1149715;;;;;;;;;;;;;-0.311736;0.022254;-0.827800;-1.835408;-0.360067;-90.632790
08238;1149815;;;;;;;;;;;;;-0.307250;0.022334;-0.829921;-1.833216;-0.359999;-90.632591
08239;1149915;;;;;;;;;;;;;-0.311652;0.020094;-0.831987;-1.832156;-0.360418;-90.632324
08240;1150015;;;;;;;;;;;;;-0.302682;0.020249;-0.829884;-1.832503;-0.360599;-90.632675
08241;1150115;;;;;;;;;;;;;-0.307169;0.020168;-0.825647;-1.831130;-0.360217;-90.633492
08242;1150215;;;;;;;;;;;;;-0.302684;0.020246;-0.825653;-1.829922;-0.359082;-90.632889
08243;1150315;;;;;;;;;;;;;-0.316221;0.022176;-0.827794;-1.827077;-0.358885;-90.633255
08244;1150415;;;;;;;;;;;;;-0.309577;0.024453;-0.823616;-1.825466;-0.358196;-90.632973
08245;1150515;;;;;;;;;;;;;-0.309577;0.024453;-0.823616;-1.824280;-0.357468;-90.633141
08246;1150615;;;;;;;;;;;;;-0.305008;0.022371;-0.827809;-1.823283;-0.357682;-90.632698
08247;1150715;;;;;;;;;;;;;-0.307087;0.018005;-0.825603;-1.821546;-0.357377;-90.632927
08248;1150815;;;;;;;;;;;;;-0.311490;0.015765;-0.827669;-1.820089;-0.357366;-90.632774
08249;1150915;;;;;;;;;;;;;-0.307168;0.020169;-0.827762;-1.818510;-0.356803;-90.632767
08250;1151015;;;;;;;;;;;;;-0.309413;0.020127;-0.823528;-1.817112;-0.356091;-90.632660
08251;1151115;;;;;;;;;;;;;-0.311820;0.024412;-0.821497;-1.817197;-0.357133;-90.631660
08252;1151215;;;;;;;;;;;;;-0.304765;0.015878;-0.821332;-1.818168;-0.358373;-90.631500
08253;1151315;;;;;;;;;;;;;-0.313978;0.022215;-0.827797;-1.818060;-0.357758;-90.631332
08254;1151415;;;;;;;;;;;;;-0.314142;0.026541;-0.827884;-1.818352;-0.358230;-90.631500
08255;1151515;;;;;;;;;;;;;-0.307334;0.024492;-0.823619;-1.818343;-0.357714;-90.630539
08256;1151615;;;;;;;;;;;;;-0.309495;0.022290;-0.823572;-1.816878;-0.357708;-90.630318
08257;1151715;;;;;;;;;;;;;-0.309657;0.026619;-0.827890;-1.815550;-0.357189;-90.629890
08258;1151815;;;;;;;;;;;;;-0.309579;0.024450;-0.819385;-1.814427;-0.356642;-90.630165
08259;1151915;;;;;;;;;;;;;-0.311656;0.020088;-0.823525;-1.813371;-0.356181;-90.629135
08260;1152015;;;;;;;;;;;;;-0.309575;0.024456;-0.827846;-1.812130;-0.356117;-90.629074
08261;1152115;;;;;;;;;;;;;-0.309330;0.017966;-0.825600;-1.809956;-0.355844;-90.630363
08262;1152215;;;;;;;;;;;;;-0.309495;0.022290;-0.823572;-1.807693;-0.356303;-90.630241
08263;1152315;;;;;;;;;;;;;-0.308152;0.046125;-0.828285;-1.805409;-0.355151;-90.630898
08264;1152415;;;;;;;;;;;;;-0.309410;0.020132;-0.829875;-1.803591;-0.356157;-90.629669
08265;1152515;;;;;;;;;;;;;-0.309576;0.024455;-0.825731;-1.802173;-0.357519;-90.626740
08266;1152615;;;;;;;;;;;;;-0.305009;0.022370;-0.825693;-1.801827;-0.357989;-90.628792
08267;1152715;;;;;;;;;;;;;-0.311900;0.026579;-0.825771;-1.801231;-0.357899;-90.627747
08268;1152815;;;;;;;;;;;;;-0.313979;0.022213;-0.825681;-1.800053;-0.357141;-90.627281
08269;1152915;;;;;;;;;;;;;-0.309248;0.015803;-0.825556;-1.797824;-0.356437;-90.626671
08270;1153015;;;;;;;;;;;;;-0.305011;0.022367;-0.821463;-1.795483;-0.356049;-90.626709
08271;1153115;;;;;;;;;;;;;-0.305009;0.022370;-0.825693;-1.792768;-0.355056;-90.626732
08272;1153215;;;;;;;;;;;;;-0.309578;0.024451;-0.821500;-1.790321;-0.352857;-90.626389
08273;1153315;;;;;;;;;;;;;-0.309413;0.020127;-0.823528;-1.788013;-0.352439;-90.626144
08274;1153415;;;;;;;;;;;;;-0.316222;0.022174;-0.825678;-1.785499;-0.352149;-90.626358
08275;1153515;;;;;;;;;;;;;-0.307332;0.024495;-0.827849;-1.782869;-0.352252;-90.626358
08276;1153615;;;;;;;;;;;;;-0.307168;0.020171;-0.829878;-1.780023;-0.351935;-90.625198
08277;1153715;;;;;;;;;;;;;-0.307168;0.020169;-0.827762;-1.778322;-0.350978;-90.624016
08278;1153815;;;;;;;;;;;;;-0.307251;0.022331;-0.825690;-1.776468;-0.351331;-90.624252
08279;1153915;;;;;;;;;;;;;-0.305090;0.024534;-0.827852;-1.775003;-0.350616;-90.623871
08280;1154015;;;;;;;;;;;;;-0.307496;0.028821;-0.827936;-1.772232;-0.351529;-90.623085
08281;1154115;;;;;;;;;;;;;-0.307086;0.018006;-0.827718;-1.769518;-0.350584;-90.622314
08282;1154215;;;;;;;;;;;;;-0.311570;0.017931;-0.831943;-1.766636;-0.350822;-90.621620
08283;1154315;;;;;;;;;;;;;-0.309330;0.017966;-0.825600;-1.764658;-0.350595;-90.622231
08284;1154415;;;;;;;;;;;;;-0.307004;0.015843;-0.827675;-1.763399;-0.350253;-90.622002
08285;1154515;;;;;;;;;;;;;-0.307416;0.026655;-0.823662;-1.763362;-0.350171;-90.621567
08286;1154615;;;;;;;;;;;;;-0.309492;0.022295;-0.829918;-1.763253;-0.349257;-90.620659
08287;1154715;;;;;;;;;;;;;-0.307086;0.018006;-0.827718;-1.764337;-0.348033;-90.619370
08288;1154815;;;;;;;;;;;;;-0.309413;0.020127;-0.823528;-1.763385;-0.348340;-90.618729
08289;1154915;;;;;;;;;;;;;-0.307167;0.020172;-0.831993;-1.762446;-0.348188;-90.619171
08290;1155015;;;;;;;;;;;;;-0.304843;0.018047;-0.829837;-1.761048;-0.347943;-90.618561
08291;1155115;;;;;;;;;;;;;-0.309412;0.020129;-0.825644;-1.760414;-0.347990;-90.618996
08292;1155215;;;;;;;;;;;;;-0.309328;0.017969;-0.829831;-1.759264;-0.346898;-90.619331
08293;1155315;;;;;;;;;;;;;-0.309246;0.015806;-0.829787;-1.758171;-0.346650;-90.619034
08294;1155415;;;;;;;;;;;;;-0.313980;0.022212;-0.823566;-1.757098;-0.347035;-90.617981
08295;1155515;;;;;;;;;;;;;-0.305175;0.026693;-0.821550;-1.757620;-0.347201;-90.618042
08296;1155615;;;;;;;;;;;;;-0.309328;0.017969;-0.829831;-1.758346;-0.347785;-90.617424
08297;1155715;;;;;;;;;;;;;-0.307169;0.020168;-0.825647;-1.758112;-0.348540;-90.617218
08298;1155815;;;;;;;;;;;;;-0.311653;0.020093;-0.829871;-1.757550;-0.348273;-90.617775
08299;1155915;;;;;;;;;;;;;-0.309410;0.020132;-0.829875;-1.756532;-0.346916;-90.616753
08300;1156015;;;;;;;;;;;;;-0.309412;0.020129;-0.825644;-1.754777;-0.346260;-90.616196
08301;1156115;;;;;;;;;;;;;-0.305089;0.024536;-0.829968;-1.754068;-0.346446;-90.615532
08302;1156215;;;;;;;;;;;;;-0.311656;0.020088;-0.823525;-1.753638;-0.346429;-90.615120
08303;1156315;;;;;;;;;;;;;-0.307169;0.020168;-0.825647;-1.753420;-0.346077;-90.614471
08304;1156415;;;;;;;;;;;;;-0.311573;0.017926;-0.825597;-1.752257;-0.344903;-90.614807
08305;1156515;;;;;;;;;;;;;-0.309576;0.024455;-0.825731;-1.750992;-0.344649;-90.614883
08306;1156615;;;;;;;;;;;;;-0.309576;0.024455;-0.825731;-1.749238;-0.344588;-90.614632
08307;1156715;;;;;;;;;;;;;-0.309413;0.020127;-0.823528;-1.748704;-0.343681;-90.614120
08308;1156815;;;;;;;;;;;;;-0.307169;0.020168;-0.825647;-1.747625;-0.344523;-90.613838
08309;1156915;;;;;;;;;;;;;-0.309410;0.020132;-0.829875;-1.747150;-0.344541;-90.613617
08310;1157015;;;;;;;;;;;;;-0.305008;0.022371;-0.827809;-1.745752;-0.344288;-90.613159
08311;1157115;;;;;;;;;;;;;-0.311652;0.020094;-0.831987;-1.744920;-0.345322;-90.612518
08312;1157215;;;;;;;;;;;;;-0.307168;0.020169;-0.827762;-1.742936;-0.344012;-90.610901
08313;1157315;;;;;;;;;;;;;-0.304844;0.018045;-0.827722;-1.741682;-0.344534;-90.610817
08314;1157415;;;;;;;;;;;;;-0.307088;0.018003;-0.823488;-1.741570;-0.344605;-90.610298
08315;1157515;;;;;;;;;;;;;-0.311818;0.024415;-0.825728;-1.740672;-0.344261;-90.610245
08316;1157615;;;;;;;;;;;;;-0.311736;0.022254;-0.827800;-1.740101;-0.344492;-90.610329
08317;1157715;;;;;;;;;;;;;-0.311734;0.022257;-0.832030;-1.739591;-0.344525;-90.609802
08318;1157815;;;;;;;;;;;;;-0.307251;0.022331;-0.825690;-1.738721;-0.344266;-90.610619
08319;1157915;;;;;;;;;;;;;-0.316057;0.017850;-0.827706;-1.736917;-0.343545;-90.610710
08320;1158015;;;;;;;;;;;;;-0.311655;0.020090;-0.825640;-1.735713;-0.343968;-90.610367
08321;1158115;;;;;;;;;;;;;-0.307330;0.024498;-0.832080;-1.735212;-0.343979;-90.610558
08322;1158215;;;;;;;;;;;;;-0.311736;0.022254;-0.827800;-1.734835;-0.343858;-90.610367
08323;1158315;;;;;;;;;;;;;-0.309576;0.024455;-0.825731;-1.733902;-0.343933;-90.609322
08324;1158415;;;;;;;;;;;;;-0.311817;0.024417;-0.827843;-1.732957;-0.343737;-90.608635
08325;1158515;;;;;;;;;;;;;-0.304762;0.015882;-0.827678;-1.731329;-0.343197;-90.608253
08326;1158615;;;;;;;;;;;;;-0.311570;0.017931;-0.831943;-1.729830;-0.343646;-90.606781
08327;1158715;;;;;;;;;;;;;-0.307250;0.022334;-0.829921;-1.727279;-0.343542;-90.607048
08328;1158815;;;;;;;;;;;;;-0.313978;0.022215;-0.827797;-1.725402;-0.343110;-90.606262
08329;1158915;;;;;;;;;;;;;-0.309575;0.024456;-0.827846;-1.724631;-0.342287;-90.604866
08330;1159015;;;;;;;;;;;;;-0.311654;0.020091;-0.827756;-1.724579;-0.342735;-90.603958
08331;1159115;;;;;;;;;;;;;-0.316220;0.022177;-0.829909;-1.725163;-0.342965;-90.603577
08332;1159215;;;;;;;;;;;;;-0.307168;0.020171;-0.829878;-1.725547;-0.343257;-90.604004
08333;1159315;;;;;;;;;;;;;-0.311899;0.026580;-0.827887;-1.726297;-0.342682;-90.603577
08334;1159415;;;;;;;;;;;;;-0.304925;0.020210;-0.829881;-1.725835;-0.343028;-90.603706
08335;1159515;;;;;;;;;;;;;-0.313980;0.022212;-0.823566;-1.724254;-0.343233;-90.602066
08336;1159615;;;;;;;;;;;;;-0.309411;0.020130;-0.827759;-1.723003;-0.343375;-90.602997
08337;1159715;;;;;;;;;;;;;-0.307249;0.022335;-0.832036;-1.723214;-0.344257;-90.602066
08338;1159815;;;;;;;;;;;;;-0.309574;0.024458;-0.829962;-1.723086;-0.344177;-90.601738
08339;1159915;;;;;;;;;;;;;-0.311735;0.022256;-0.829915;-1.722747;-0.343849;-90.601143
08340;1160015;;;;;;;;;;;;;-0.309656;0.026621;-0.830005;-1.723225;-0.344193;-90.600624
08341;1160115;;;;;;;;;;;;;-0.309493;0.022293;-0.827803;-1.722453;-0.344526;-90.600471
08342;1160215;;;;;;;;;;;;;-0.309492;0.022295;-0.829918;-1.721807;-0.343398;-90.599556
08343;1160315;;;;;;;;;;;;;-0.316303;0.024337;-0.825722;-1.721767;-0.342799;-90.600159
08344;1160415;;;;;;;;;;;;;-0.311735;0.022256;-0.829915;-1.720826;-0.342652;-90.600647
08345;1160515;;;;;;;;;;;;;-0.311734;0.022257;-0.832030;-1.719643;-0.341637;-90.600166
08346;1160615;;;;;;;;;;;;;-0.307168;0.020171;-0.829878;-1.717888;-0.340888;-90.600639
08347;1160715;;;;;;;;;;;;;-0.316138;0.020015;-0.829865;-1.716211;-0.339993;-90.600830
08348;1160815;;;;;;;;;;;;;-0.309328;0.017969;-0.829831;-1.714546;-0.340709;-90.600220
08349;1160915;;;;;;;;;;;;;-0.304925;0.020210;-0.829881;-1.713131;-0.340345;-90.599014
08350;1161015;;;;;;;;;;;;;-0.311817;0.024417;-0.827843;-1.711137;-0.340234;-90.598450
08351;1161115;;;;;;;;;;;;;-0.304845;0.018044;-0.825606;-1.709432;-0.340008;-90.597198
08352;1161215;;;;;;;;;;;;;-0.311736;0.022254;-0.827800;-1.709067;-0.340424;-90.596886
08353;1161315;;;;;;;;;;;;;-0.309329;0.017967;-0.827715;-1.708562;-0.340715;-90.597397
08354;1161415;;;;;;;;;;;;;-0.309412;0.020129;-0.825644;-1.708619;-0.340741;-90.595863
08355;1161515;;;;;;;;;;;;;-0.311900;0.026579;-0.825771;-1.708041;-0.340836;-90.595108
08356;1161615;;;;;;;;;;;;;-0.311653;0.020093;-0.829871;-1.708394;-0.340794;-90.594765
08357;1161715;;;;;;;;;;;;;-0.311736;0.022254;-0.827800;-1.707600;-0.340247;-90.593964
08358;1161815;;;;;;;;;;;;;-0.307168;0.020169;-0.827762;-1.705823;-0.339837;-90.594833
08359;1161915;;;;;;;;;;;;;-0.309328;0.017969;-0.829831;-1.704868;-0.339317;-90.594353
08360;1162015;;;;;;;;;;;;;-0.309412;0.020129;-0.825644;-1.703013;-0.338513;-90.594421
08361;1162115;;;;;;;;;;;;;-0.309491;0.022296;-0.832033;-1.702307;-0.339204;-90.594429
08362;1162215;;;;;;;;;;;;;-0.309330;0.017966;-0.825600;-1.702147;-0.338622;-90.594582
08363;1162315;;;;;;;;;;;;;-0.309494;0.022292;-0.825687;-1.701618;-0.337808;-90.594063
08364;1162415;;;;;;;;;;;;;-0.311653;0.020093;-0.829871;-1.700822;-0.336931;-90.594818
08365;1162515;;;;;;;;;;;;;-0.309410;0.020132;-0.829875;-1.699149;-0.336822;-90.594261
08366;1162615;;;;;;;;;;;;;-0.313897;0.020051;-0.825638;-1.696204;-0.335566;-90.594322
08367;1162715;;;;;;;;;;;;;-0.313896;0.020052;-0.827753;-1.692123;-0.335389;-90.593681
08368;1162815;;;;;;;;;;;;;-0.307167;0.020172;-0.831993;-1.689721;-0.334871;-90.593079
08369;1162915;;;;;;;;;;;;;-0.309410;0.020132;-0.829875;-1.688259;-0.334419;-90.592758
08370;1163015;;;;;;;;;;;;;-0.311572;0.017928;-0.827712;-1.686811;-0.333784;-90.592445
08371;1163115;;;;;;;;;;;;;-0.309413;0.020127;-0.823528;-1.685639;-0.333893;-90.591469
08372;1163215;;;;;;;;;;;;;-0.309329;0.017967;-0.827715;-1.685055;-0.333216;-90.591354
08373;1163315;;;;;;;;;;;;;-0.311656;0.020088;-0.823525;-1.683262;-0.332186;-90.590736
08374;1163415;;;;;;;;;;;;;-0.309575;0.024456;-0.827846;-1.682369;-0.331485;-90.590904
08375;1163515;;;;;;;;;;;;;-0.311653;0.020093;-0.829871;-1.681111;-0.330950;-90.590065
08376;1163615;;;;;;;;;;;;;-0.304843;0.018047;-0.829837;-1.680273;-0.330980;-90.588837
08377;1163715;;;;;;;;;;;;;-0.311736;0.022254;-0.827800;-1.679096;-0.331837;-90.589287
08378;1163815;;;;;;;;;;;;;-0.316059;0.017847;-0.823476;-1.679264;-0.330779;-90.588737
08379;1163915;;;;;;;;;;;;;-0.304845;0.018044;-0.825606;-1.678672;-0.330750;-90.587669
08380;1164015;;;;;;;;;;;;;-0.311736;0.022254;-0.827800;-1.677475;-0.331056;-90.587952
08381;1164115;;;;;;;;;;;;;-0.305089;0.024536;-0.829968;-1.676406;-0.331361;-90.587044
08382;1164215;;;;;;;;;;;;;-0.305010;0.022368;-0.823578;-1.675511;-0.331835;-90.586067
08383;1164315;;;;;;;;;;;;;-0.307170;0.020166;-0.823531;-1.673889;-0.332090;-90.584930
08384;1164415;;;;;;;;;;;;;-0.309247;0.015804;-0.827672;-1.671921;-0.331681;-90.584969
08385;1164515;;;;;;;;;;;;;-0.311490;0.015765;-0.827669;-1.668798;-0.331491;-90.584457
08386;1164615;;;;;;;;;;;;;-0.304927;0.020207;-0.825650;-1.665417;-0.330348;-90.584770
08387;1164715;;;;;;;;;;;;;-0.304925;0.020210;-0.829881;-1.663858;-0.329981;-90.584831
08388;1164815;;;;;;;;;;;;;-0.307003;0.015845;-0.829790;-1.662425;-0.329948;-90.583824
08389;1164915;;;;;;;;;;;;;-0.311653;0.020093;-0.829871;-1.661858;-0.329718;-90.582909
08390;1165015;;;;;;;;;;;;;-0.311654;0.020091;-0.827756;-1.662271;-0.329508;-90.582550
08391;1165115;;;;;;;;;;;;;-0.311574;0.017925;-0.823482;-1.660290;-0.329431;-90.581207
08392;1165215;;;;;;;;;;;;;-0.309411;0.020130;-0.827759;-1.659831;-0.329709;-90.580246
08393;1165315;;;;;;;;;;;;;-0.311654;0.020091;-0.827756;-1.658693;-0.330267;-90.579788
08394;1165415;;;;;;;;;;;;;-0.309411;0.020130;-0.827759;-1.657182;-0.330389;-90.580246
08395;1165515;;;;;;;;;;;;;-0.309411;0.020130;-0.827759;-1.656645;-0.329454;-90.580566
08396;1165615;;;;;;;;;;;;;-0.309494;0.022292;-0.825687;-1.656370;-0.329157;-90.579712
08397;1165715;;;;;;;;;;;;;-0.309249;0.015801;-0.823441;-1.656141;-0.329789;-90.578781
08398;1165815;;;;;;;;;;;;;-0.311572;0.017928;-0.827712;-1.654742;-0.330407;-90.577461
08399;1165915;;;;;;;;;;;;;-0.307003;0.015846;-0.831906;-1.652604;-0.331387;-90.577827
08400;1166015;;;;;;;;;;;;;-0.311654;0.020091;-0.827756;-1.651316;-0.331216;-90.577240
08401;1166115;;;;;;;;;;;;;-0.309413;0.020127;-0.823528;-1.649166;-0.329316;-90.577477
08402;1166215;;;;;;;;;;;;;-0.307170;0.020166;-0.823531;-1.647343;-0.329112;-90.576828
08403;1166315;;;;;;;;;;;;;-0.313979;0.022213;-0.825681;-1.644533;-0.328410;-90.576912
08404;1166415;;;;;;;;;;;;;-0.307170;0.020166;-0.823531;-1.642555;-0.327916;-90.576851
08405;1166515;;;;;;;;;;;;;-0.311654;0.020091;-0.827756;-1.639732;-0.327860;-90.576248
08406;1166615;;;;;;;;;;;;;-0.309494;0.022292;-0.825687;-1.638166;-0.328074;-90.576614
08407;1166715;;;;;;;;;;;;;-0.307251;0.022331;-0.825690;-1.636703;-0.329019;-90.575874
08408;1166815;;;;;;;;;;;;;-0.311574;0.017925;-0.823482;-1.635386;-0.329274;-90.575218
08409;1166915;;;;;;;;;;;;;-0.313895;0.020054;-0.829869;-1.635393;-0.329826;-90.574608
08410;1167015;;;;;;;;;;;;;-0.311655;0.020090;-0.825640;-1.635122;-0.328594;-90.574959
08411;1167115;;;;;;;;;;;;;-0.313813;0.017890;-0.829825;-1.633575;-0.329303;-90.573395
08412;1167215;;;;;;;;;;;;;-0.309492;0.022295;-0.829918;-1.633617;-0.328465;-90.573219
08413;1167315;;;;;;;;;;;;;-0.307168;0.020169;-0.827762;-1.633419;-0.329933;-90.573631
08414;1167415;;;;;;;;;;;;;-0.313730;0.015729;-0.831897;-1.631651;-0.329658;-90.572479
08415;1167515;;;;;;;;;;;;;-0.307168;0.020169;-0.827762;-1.629945;-0.329290;-90.572609
08416;1167615;;;;;;;;;;;;;-0.311491;0.015764;-0.825553;-1.628971;-0.329499;-90.574226
08417;1167715;;;;;;;;;;;;;-0.311654;0.020091;-0.827756;-1.627342;-0.329176;-90.573212
08418;1167815;;;;;;;;;;;;;-0.311653;0.020093;-0.829871;-1.627094;-0.329816;-90.574242
08419;1167915;;;;;;;;;;;;;-0.304926;0.020208;-0.827765;-1.626658;-0.329812;-90.573067
08420;1168015;;;;;;;;;;;;;-0.313650;0.013563;-0.827622;-1.626010;-0.330249;-90.573318
08421;1168115;;;;;;;;;;;;;-0.309327;0.017970;-0.831946;-1.625667;-0.330015;-90.573677
08422;1168215;;;;;;;;;;;;;-0.305008;0.022371;-0.827809;-1.626081;-0.330138;-90.574760
08423;1168315;;;;;;;;;;;;;-0.311656;0.020088;-0.823525;-1.625660;-0.330628;-90.573593
08424;1168415;;;;;;;;;;;;;-0.313895;0.020054;-0.829869;-1.625147;-0.330365;-90.572556
08425;1168515;;;;;;;;;;;;;-0.309327;0.017970;-0.831946;-1.624336;-0.330090;-90.573265
08426;1168615;;;;;;;;;;;;;-0.309328;0.017969;-0.829831;-1.622198;-0.330617;-90.572800
08427;1168715;;;;;;;;;;;;;-0.307250;0.022334;-0.829921;-1.621074;-0.329541;-90.573135
08428;1168815;;;;;;;;;;;;;-0.309492;0.022295;-0.829918;-1.620417;-0.328801;-90.574371
08429;1168915;;;;;;;;;;;;;-0.313732;0.015726;-0.827666;-1.620071;-0.328587;-90.572975
08430;1169015;;;;;;;;;;;;;-0.309331;0.017964;-0.823485;-1.618642;-0.328476;-90.572197
08431;1169115;;;;;;;;;;;;;-0.307004;0.015843;-0.827675;-1.616069;-0.327778;-90.572914
08432;1169215;;;;;;;;;;;;;-0.309410;0.020132;-0.829875;-1.613389;-0.327033;-90.572868
08433;1169315;;;;;;;;;;;;;-0.307331;0.024497;-0.829965;-1.610492;-0.326785;-90.573357
08434;1169415;;;;;;;;;;;;;-0.311656;0.020088;-0.823525;-1.608571;-0.326838;-90.572090
08435;1169515;;;;;;;;;;;;;-0.304926;0.020208;-0.827765;-1.607566;-0.326767;-90.570847
08436;1169615;;;;;;;;;;;;;-0.307250;0.022334;-0.829921;-1.607105;-0.326609;-90.570930
08437;1169715;;;;;;;;;;;;;-0.311736;0.022254;-0.827800;-1.606877;-0.325199;-90.570549
08438;1169815;;;;;;;;;;;;;-0.309328;0.017969;-0.829831;-1.605411;-0.324895;-90.569489
08439;1169915;;;;;;;;;;;;;-0.313980;0.022212;-0.823566;-1.603442;-0.324190;-90.568665
08440;1170015;;;;;;;;;;;;;-0.307086;0.018006;-0.827718;-1.602139;-0.323320;-90.569420
08441;1170115;;;;;;;;;;;;;-0.309246;0.015806;-0.829787;-1.600766;-0.323186;-90.568520
08442;1170215;;;;;;;;;;;;;-0.309163;0.013644;-0.831859;-1.600621;-0.323156;-90.569489
08443;1170315;;;;;;;;;;;;;-0.309493;0.022293;-0.827803;-1.599695;-0.322465;-90.569756
08444;1170415;;;;;;;;;;;;;-0.309491;0.022296;-0.832033;-1.599077;-0.322242;-90.569221
08445;1170515;;;;;;;;;;;;;-0.313813;0.017890;-0.829825;-1.597781;-0.322204;-90.567192
08446;1170615;;;;;;;;;;;;;-0.313977;0.022217;-0.829912;-1.595841;-0.322213;-90.566147
08447;1170715;;;;;;;;;;;;;-0.313976;0.022218;-0.832027;-1.595436;-0.323257;-90.565895
08448;1170815;;;;;;;;;;;;;-0.307004;0.015843;-0.827675;-1.595417;-0.323463;-90.564789
08449;1170915;;;;;;;;;;;;;-0.309329;0.017967;-0.827715;-1.595412;-0.323054;-90.564079
08450;1171015;;;;;;;;;;;;;-0.311735;0.022256;-0.829915;-1.595631;-0.323394;-90.565269
08451;1171115;;;;;;;;;;;;;-0.313976;0.022218;-0.832027;-1.595794;-0.323904;-90.565201
08452;1171215;;;;;;;;;;;;;-0.316221;0.022176;-0.827794;-1.594876;-0.323261;-90.563934
08453;1171315;;;;;;;;;;;;;-0.316138;0.020015;-0.829865;-1.592217;-0.322717;-90.563492
08454;1171415;;;;;;;;;;;;;-0.307169;0.020168;-0.825647;-1.590567;-0.321588;-90.562988
08455;1171515;;;;;;;;;;;;;-0.311653;0.020093;-0.829871;-1.589011;-0.320928;-90.562546
